epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
122,1441.81,2.59084,1.33888,0.00135,0.58828,0.421,0.42096,0.12176,2.85389,1.81156,0.00232,0.0276042,0.0092014,0.0276042,0.0092014,0.0276042,0.0092014,0.0276042,0.0092014
123,1453.43,2.56528,1.33039,0.00131,0.53675,0.35268,0.36431,0.10826,2.86126,2.20603,0.00228,0.0275844,0.0091948,0.0275844,0.0091948,0.0275844,0.0091948,0.0275844,0.0091948
124,1465.17,2.5533,1.34549,0.00136,0.43854,0.37946,0.3289,0.09153,2.85444,2.14431,0.0023,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
125,1476.78,2.55929,1.31619,0.00131,0.42641,0.40179,0.3235,0.09436,2.87235,1.88908,0.0024,0.0275448,0.0091816,0.0275448,0.0091816,0.0275448,0.0091816,0.0275448,0.0091816
126,1488.41,2.62849,1.31093,0.00138,0.46894,0.44196,0.37195,0.09864,2.84615,1.8834,0.00234,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175
127,1500.04,2.47518,1.37405,0.0013,0.45689,0.45818,0.35994,0.10514,2.69117,1.81083,0.00215,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
128,1511.65,2.60042,1.32169,0.00136,0.48708,0.38155,0.34116,0.1009,3.12361,2.02059,0.0025,0.0274854,0.0091618,0.0274854,0.0091618,0.0274854,0.0091618,0.0274854,0.0091618
129,1523.35,2.66684,1.35984,0.00136,0.45347,0.4375,0.33525,0.09097,2.93685,1.88521,0.00236,0.0274656,0.0091552,0.0274656,0.0091552,0.0274656,0.0091552,0.0274656,0.0091552
130,1534.96,2.48772,1.3246,0.00127,0.5318,0.34481,0.36013,0.1095,3.10978,2.12007,0.00253,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
131,1546.58,2.56919,1.2799,0.0013,0.53895,0.49107,0.43204,0.13266,2.83334,1.71524,0.00228,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
132,1558.21,2.53143,1.27217,0.00127,0.58057,0.38312,0.38395,0.11571,2.85269,1.93216,0.00233,0.0274062,0.0091354,0.0274062,0.0091354,0.0274062,0.0091354,0.0274062,0.0091354
133,1569.94,2.51564,1.35026,0.00134,0.51502,0.4375,0.4195,0.13312,2.90156,2.02933,0.00232,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
134,1581.56,2.61865,1.3487,0.00135,0.43724,0.41518,0.34632,0.09759,2.97112,1.84999,0.0024,0.0273666,0.0091222,0.0273666,0.0091222,0.0273666,0.0091222,0.0273666,0.0091222
135,1593.17,2.67109,1.32465,0.00141,0.40084,0.33482,0.29066,0.08484,3.03747,2.54811,0.00242,0.0273468,0.0091156,0.0273468,0.0091156,0.0273468,0.0091156,0.0273468,0.0091156
136,1604.79,2.60522,1.36612,0.0013,0.50353,0.41071,0.37734,0.10876,2.8839,1.88158,0.00232,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
137,1616.52,2.57067,1.24958,0.00131,0.57493,0.46875,0.3987,0.11486,2.90207,1.89085,0.0023,0.0273072,0.0091024,0.0273072,0.0091024,0.0273072,0.0091024,0.0273072,0.0091024
138,1628.13,2.5225,1.22866,0.00128,0.56625,0.44196,0.40341,0.12827,2.95144,1.82267,0.00237,0.0272874,0.0090958,0.0272874,0.0090958,0.0272874,0.0090958,0.0272874,0.0090958
139,1639.78,2.52339,1.21586,0.00128,0.57376,0.48676,0.40683,0.11932,2.70518,1.75409,0.00217,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
140,1651.39,2.60256,1.29643,0.00132,0.56639,0.41071,0.37962,0.11783,2.81271,2.16233,0.00224,0.0272478,0.0090826,0.0272478,0.0090826,0.0272478,0.0090826,0.0272478,0.0090826
141,1663.02,2.55735,1.30188,0.00129,0.55277,0.40625,0.37421,0.10913,2.84313,1.9926,0.00231,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
142,1674.77,2.59964,1.21079,0.00135,0.50319,0.46429,0.39368,0.11533,2.80182,1.84816,0.00222,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
143,1686.4,2.63437,1.32869,0.0014,0.48776,0.48661,0.40484,0.11669,2.70491,1.79143,0.0022,0.0271884,0.0090628,0.0271884,0.0090628,0.0271884,0.0090628,0.0271884,0.0090628
144,1698.02,2.49576,1.25075,0.00128,0.59805,0.47768,0.41103,0.1104,2.92195,1.79204,0.00235,0.0271686,0.0090562,0.0271686,0.0090562,0.0271686,0.0090562,0.0271686,0.0090562
145,1709.63,2.52877,1.18964,0.00129,0.50689,0.43304,0.39137,0.12533,2.6982,2.21054,0.00214,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
146,1721.36,2.69484,1.31186,0.0014,0.53008,0.46429,0.39026,0.12502,2.68999,1.82826,0.00214,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
147,1732.98,2.52589,1.26131,0.00134,0.61944,0.47321,0.43524,0.14546,2.67676,2.05364,0.00211,0.0271092,0.0090364,0.0271092,0.0090364,0.0271092,0.0090364,0.0271092,0.0090364
148,1744.6,2.51259,1.27305,0.00131,0.49687,0.43304,0.34488,0.08925,2.93588,2.00911,0.00239,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
149,1756.23,2.49679,1.21216,0.00124,0.58033,0.35714,0.34631,0.10255,2.85803,2.32494,0.0024,0.0270696,0.0090232,0.0270696,0.0090232,0.0270696,0.0090232,0.0270696,0.0090232
150,1767.95,2.51687,1.1864,0.00128,0.55313,0.40625,0.38772,0.11896,2.74349,2.12084,0.00223,0.0270498,0.0090166,0.0270498,0.0090166,0.0270498,0.0090166,0.0270498,0.0090166
151,1779.57,2.5529,1.2158,0.00126,0.5192,0.42411,0.38285,0.1048,2.78937,2.03848,0.00225,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
152,1791.22,2.57693,1.27292,0.00131,0.58892,0.37054,0.37247,0.10642,2.76332,2.14046,0.00225,0.0270102,0.0090034,0.0270102,0.0090034,0.0270102,0.0090034,0.0270102,0.0090034
153,1802.84,2.50694,1.23217,0.00127,0.53945,0.44643,0.41789,0.12219,2.79627,2.08165,0.00224,0.0269904,0.0089968,0.0269904,0.0089968,0.0269904,0.0089968,0.0269904,0.0089968
154,1814.58,2.57184,1.30063,0.00127,0.55214,0.37946,0.35971,0.09692,2.86549,2.05481,0.0023,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
155,1826.21,2.60933,1.27466,0.00138,0.55486,0.41964,0.35492,0.09853,2.86381,1.82499,0.00232,0.0269508,0.0089836,0.0269508,0.0089836,0.0269508,0.0089836,0.0269508,0.0089836
156,1837.84,2.55672,1.20896,0.00133,0.48545,0.4375,0.39408,0.11377,2.97558,1.99281,0.00237,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
157,1849.46,2.44769,1.31596,0.00124,0.5005,0.45089,0.4295,0.1402,2.71053,2.05599,0.00216,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
158,1861.19,2.60414,1.3002,0.00134,0.50334,0.43433,0.3557,0.10408,2.9365,1.92247,0.00237,0.0268914,0.0089638,0.0268914,0.0089638,0.0268914,0.0089638,0.0268914,0.0089638
159,1872.82,2.56067,1.25579,0.00132,0.54377,0.375,0.37157,0.12115,2.72107,2.13641,0.00224,0.0268716,0.0089572,0.0268716,0.0089572,0.0268716,0.0089572,0.0268716,0.0089572
160,1884.45,2.57989,1.23394,0.00126,0.59544,0.36139,0.33588,0.0949,2.89211,1.9862,0.00237,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
161,1896.04,2.55488,1.17989,0.0013,0.61663,0.45536,0.46831,0.14744,2.70483,1.96209,0.0022,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
162,1907.77,2.50701,1.27576,0.00125,0.60637,0.41964,0.40496,0.12106,2.81501,2.35517,0.0023,0.0268122,0.0089374,0.0268122,0.0089374,0.0268122,0.0089374,0.0268122,0.0089374
163,1919.38,2.44304,1.24703,0.00126,0.62322,0.4375,0.41215,0.10643,2.96804,1.86821,0.00241,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
164,1930.99,2.50727,1.27459,0.00128,0.5867,0.45982,0.41889,0.10939,2.74319,1.82578,0.00225,0.0267726,0.0089242,0.0267726,0.0089242,0.0267726,0.0089242,0.0267726,0.0089242
165,1942.6,2.60861,1.29601,0.00132,0.53886,0.33909,0.31498,0.09397,2.98543,2.01398,0.00245,0.0267528,0.0089176,0.0267528,0.0089176,0.0267528,0.0089176,0.0267528,0.0089176
166,1954.22,2.6157,1.25703,0.00129,0.61319,0.43304,0.42974,0.1293,2.79456,1.97631,0.00226,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
167,1965.94,2.45816,1.28215,0.00127,0.60703,0.43445,0.44539,0.14075,2.60598,1.9856,0.00201,0.0267132,0.0089044,0.0267132,0.0089044,0.0267132,0.0089044,0.0267132,0.0089044
168,1977.56,2.51713,1.25872,0.00126,0.47303,0.49107,0.40232,0.12049,2.82679,2.03098,0.00224,0.0266934,0.0088978,0.0266934,0.0088978,0.0266934,0.0088978,0.0266934,0.0088978
169,1989.2,2.40027,1.31755,0.00125,0.49046,0.38839,0.31731,0.09437,2.9035,1.93435,0.00227,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
170,2000.82,2.5413,1.27766,0.0013,0.49176,0.5,0.43449,0.10764,2.92431,1.75222,0.00232,0.0266538,0.0088846,0.0266538,0.0088846,0.0266538,0.0088846,0.0266538,0.0088846
171,2012.56,2.425,1.20532,0.00122,0.47427,0.36161,0.34057,0.09283,3.10702,2.05079,0.00246,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
172,2024.18,2.50093,1.14467,0.00124,0.55389,0.40625,0.34422,0.09446,3.01077,2.07381,0.00234,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
173,2035.82,2.48949,1.21645,0.00124,0.59827,0.38839,0.39246,0.11382,2.73338,2.07432,0.00216,0.0265944,0.0088648,0.0265944,0.0088648,0.0265944,0.0088648,0.0265944,0.0088648
174,2047.46,2.51504,1.25768,0.00124,0.52477,0.4375,0.39172,0.10989,2.83977,1.97385,0.00228,0.0265746,0.0088582,0.0265746,0.0088582,0.0265746,0.0088582,0.0265746,0.0088582
175,2059.18,2.46905,1.21633,0.00125,0.56181,0.41784,0.40308,0.12092,2.78203,1.88803,0.00223,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
176,2070.8,2.42908,1.28757,0.00124,0.52264,0.38614,0.36554,0.11496,2.90748,2.41333,0.00234,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
177,2082.42,2.51674,1.25994,0.00125,0.4721,0.45089,0.35888,0.10049,2.84649,1.8406,0.00235,0.0265152,0.0088384,0.0265152,0.0088384,0.0265152,0.0088384,0.0265152,0.0088384
178,2094.05,2.53499,1.24723,0.00127,0.4811,0.40625,0.38802,0.1263,2.95793,1.99436,0.00228,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
179,2105.79,2.42341,1.22745,0.00122,0.53248,0.47768,0.4182,0.12576,2.76085,1.87992,0.0022,0.0264756,0.0088252,0.0264756,0.0088252,0.0264756,0.0088252,0.0264756,0.0088252
180,2117.42,2.46438,1.15423,0.00129,0.54648,0.43035,0.3918,0.12867,2.83855,1.96588,0.00228,0.0264558,0.0088186,0.0264558,0.0088186,0.0264558,0.0088186,0.0264558,0.0088186
181,2129.04,2.49715,1.21442,0.00132,0.53543,0.44196,0.42161,0.13661,2.75085,1.69083,0.00224,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
182,2140.65,2.45629,1.20698,0.00126,0.53705,0.41071,0.37533,0.11586,2.86092,2.01432,0.00229,0.0264162,0.0088054,0.0264162,0.0088054,0.0264162,0.0088054,0.0264162,0.0088054
183,2152.37,2.49677,1.20776,0.00121,0.63424,0.4335,0.40602,0.12548,2.93822,1.93382,0.00234,0.0263964,0.0087988,0.0263964,0.0087988,0.0263964,0.0087988,0.0263964,0.0087988
184,2164.01,2.5071,1.19197,0.00126,0.66011,0.38393,0.38904,0.11023,3.04569,1.90684,0.0024,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
185,2175.62,2.45229,1.16044,0.00126,0.52793,0.42437,0.34707,0.10825,2.96048,1.98834,0.00239,0.0263568,0.0087856,0.0263568,0.0087856,0.0263568,0.0087856,0.0263568,0.0087856
186,2187.23,2.4983,1.15142,0.00126,0.57214,0.40179,0.34917,0.1063,3.06768,1.90272,0.00245,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
187,2198.86,2.42176,1.15995,0.00118,0.55805,0.34375,0.34396,0.1031,2.9393,2.23249,0.00237,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
188,2210.57,2.36742,1.13333,0.00118,0.58722,0.43304,0.41588,0.12092,2.8134,2.0955,0.00225,0.0262974,0.0087658,0.0262974,0.0087658,0.0262974,0.0087658,0.0262974,0.0087658
189,2222.21,2.53663,1.05485,0.00124,0.65867,0.4375,0.45626,0.12644,2.98123,2.2012,0.00238,0.0262776,0.0087592,0.0262776,0.0087592,0.0262776,0.0087592,0.0262776,0.0087592
190,2233.81,2.44886,1.13619,0.00122,0.53836,0.40608,0.36942,0.105,2.97279,1.96255,0.00238,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
191,2245.46,2.43382,1.19719,0.00123,0.5605,0.37946,0.36789,0.1146,2.82501,1.93022,0.00225,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
192,2257.16,2.41325,1.19425,0.00121,0.52865,0.41071,0.33693,0.10881,2.78231,2.32848,0.00228,0.0262182,0.0087394,0.0262182,0.0087394,0.0262182,0.0087394,0.0262182,0.0087394
193,2268.8,2.42061,1.19193,0.00117,0.52381,0.39732,0.34651,0.1116,2.87283,2.36072,0.00232,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
194,2280.42,2.42547,1.19078,0.00123,0.70721,0.43133,0.43222,0.1292,2.82585,2.42552,0.00223,0.0261786,0.0087262,0.0261786,0.0087262,0.0261786,0.0087262,0.0261786,0.0087262
195,2292.04,2.46312,1.16914,0.00126,0.55679,0.36607,0.35623,0.11594,2.78042,2.59698,0.00219,0.0261588,0.0087196,0.0261588,0.0087196,0.0261588,0.0087196,0.0261588,0.0087196
196,2303.76,2.47919,1.17329,0.00123,0.4824,0.37054,0.32244,0.10812,2.90708,2.23261,0.00239,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
197,2315.37,2.39221,1.16926,0.00118,0.57278,0.46429,0.41239,0.1132,2.818,1.73815,0.00233,0.0261192,0.0087064,0.0261192,0.0087064,0.0261192,0.0087064,0.0261192,0.0087064
198,2326.98,2.4468,1.16862,0.00121,0.5598,0.41964,0.4102,0.1305,2.79244,1.97528,0.00227,0.0260994,0.0086998,0.0260994,0.0086998,0.0260994,0.0086998,0.0260994,0.0086998
199,2338.59,2.43126,1.14208,0.00121,0.55592,0.46386,0.43477,0.13086,2.75581,1.97548,0.00222,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
200,2350.32,2.39468,1.18024,0.00118,0.59908,0.41518,0.41154,0.11751,2.99571,2.01168,0.0024,0.0260598,0.0086866,0.0260598,0.0086866,0.0260598,0.0086866,0.0260598,0.0086866
201,2361.93,2.4048,1.15152,0.00119,0.54749,0.40625,0.39649,0.10997,2.95635,1.92325,0.00239,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
202,2373.56,2.46189,1.17022,0.00125,0.54985,0.42411,0.41266,0.11791,2.79993,2.28483,0.00229,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
203,2385.18,2.39404,1.09765,0.0012,0.51983,0.40598,0.33512,0.08798,3.11013,1.7383,0.00252,0.0260004,0.0086668,0.0260004,0.0086668,0.0260004,0.0086668,0.0260004,0.0086668
204,2396.9,2.49138,1.15653,0.00122,0.44359,0.43421,0.37682,0.11639,2.91763,2.09513,0.00233,0.0259806,0.0086602,0.0259806,0.0086602,0.0259806,0.0086602,0.0259806,0.0086602
205,2408.51,2.4253,1.05963,0.00122,0.59415,0.39867,0.40107,0.1206,2.89648,2.09839,0.00233,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
206,2420.13,2.42142,1.03458,0.00122,0.43699,0.40195,0.30724,0.08578,3.09039,2.31607,0.00256,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
207,2431.75,2.42306,1.12372,0.0012,0.51513,0.41071,0.39253,0.11755,2.88976,2.14026,0.00234,0.0259212,0.0086404,0.0259212,0.0086404,0.0259212,0.0086404,0.0259212,0.0086404
208,2443.47,2.37843,1.06062,0.00122,0.63586,0.46429,0.44757,0.12769,2.90379,1.75179,0.00236,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
209,2455.09,2.44122,1.11881,0.00121,0.62729,0.43581,0.42316,0.13562,2.73225,1.99516,0.00219,0.0258816,0.0086272,0.0258816,0.0086272,0.0258816,0.0086272,0.0258816,0.0086272
210,2466.73,2.4257,1.10245,0.00123,0.56437,0.45112,0.39492,0.12102,2.78377,2.05809,0.00226,0.0258618,0.0086206,0.0258618,0.0086206,0.0258618,0.0086206,0.0258618,0.0086206
211,2478.35,2.42276,1.13788,0.0012,0.60598,0.41195,0.37778,0.11466,2.95854,2.07168,0.00241,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
212,2490.06,2.34342,1.12243,0.00115,0.55917,0.39732,0.37276,0.1223,2.94599,2.10936,0.00232,0.0258222,0.0086074,0.0258222,0.0086074,0.0258222,0.0086074,0.0258222,0.0086074
213,2501.69,2.4829,1.20394,0.00121,0.56269,0.42411,0.38984,0.1156,2.94966,2.11334,0.00234,0.0258024,0.0086008,0.0258024,0.0086008,0.0258024,0.0086008,0.0258024,0.0086008
214,2513.32,2.39032,1.15859,0.0012,0.6467,0.41964,0.42183,0.13064,2.85588,1.75608,0.0023,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
215,2524.94,2.3712,1.1259,0.00118,0.63386,0.41071,0.40542,0.12481,2.89743,2.00146,0.00236,0.0257628,0.0085876,0.0257628,0.0085876,0.0257628,0.0085876,0.0257628,0.0085876
216,2536.65,2.43296,1.14746,0.00124,0.59784,0.42411,0.41668,0.12409,2.90511,2.02285,0.00229,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
217,2548.26,2.37947,1.17371,0.00115,0.5663,0.46875,0.44413,0.14286,2.95147,1.85486,0.00233,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
218,2559.89,2.36847,1.18347,0.00115,0.55624,0.5316,0.463,0.15329,2.7206,1.67319,0.00216,0.0257034,0.0085678,0.0257034,0.0085678,0.0257034,0.0085678,0.0257034,0.0085678
219,2571.51,2.4283,1.12406,0.00121,0.64385,0.46875,0.44666,0.13398,2.98532,1.68049,0.00237,0.0256836,0.0085612,0.0256836,0.0085612,0.0256836,0.0085612,0.0256836,0.0085612
220,2583.14,2.38913,1.14263,0.00117,0.56529,0.42857,0.378,0.10992,2.7805,2.13118,0.0022,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
221,2594.87,2.3947,1.17529,0.00117,0.62839,0.38501,0.36209,0.10831,2.79922,2.51854,0.00223,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
222,2606.5,2.27175,1.09051,0.00109,0.58778,0.41071,0.37698,0.11378,2.91969,1.99964,0.00231,0.0256242,0.0085414,0.0256242,0.0085414,0.0256242,0.0085414,0.0256242,0.0085414
223,2618.13,2.28822,1.09515,0.00114,0.47381,0.44219,0.38771,0.12234,2.94784,1.94189,0.00236,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
224,2629.76,2.37976,1.11245,0.00117,0.59722,0.43027,0.40513,0.12607,2.91735,2.03866,0.00228,0.0255846,0.0085282,0.0255846,0.0085282,0.0255846,0.0085282,0.0255846,0.0085282
225,2641.49,2.33392,1.05778,0.00118,0.55831,0.41964,0.39137,0.11966,2.88067,1.88953,0.00231,0.0255648,0.0085216,0.0255648,0.0085216,0.0255648,0.0085216,0.0255648,0.0085216
226,2653.12,2.32817,1.08897,0.00115,0.64333,0.41518,0.42111,0.12905,2.71882,2.0542,0.00217,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
227,2664.75,2.32238,1.06445,0.0012,0.55774,0.46167,0.43833,0.14754,2.71864,1.97605,0.00218,0.0255252,0.0085084,0.0255252,0.0085084,0.0255252,0.0085084,0.0255252,0.0085084
228,2676.39,2.35832,1.09068,0.00117,0.62323,0.46875,0.44201,0.13287,2.73577,1.71383,0.00227,0.0255054,0.0085018,0.0255054,0.0085018,0.0255054,0.0085018,0.0255054,0.0085018
229,2688.11,2.38903,1.13759,0.00116,0.62627,0.46382,0.4312,0.12734,2.70122,1.88778,0.00219,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
230,2699.74,2.35905,1.14298,0.00115,0.52917,0.40625,0.34468,0.1101,2.77669,2.00686,0.00228,0.0254658,0.0084886,0.0254658,0.0084886,0.0254658,0.0084886,0.0254658,0.0084886
231,2711.37,2.33332,1.10831,0.00114,0.59488,0.38393,0.34563,0.1127,2.9227,1.85817,0.00236,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
232,2723,2.37224,1.04928,0.00118,0.6351,0.40179,0.36606,0.10226,3.04007,2.03328,0.00243,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
233,2734.79,2.39286,1.03449,0.00114,0.5883,0.41071,0.39304,0.13229,2.98456,1.84326,0.00236,0.0254064,0.0084688,0.0254064,0.0084688,0.0254064,0.0084688,0.0254064,0.0084688
234,2746.42,2.37018,1.08987,0.00119,0.63889,0.48214,0.4521,0.14007,2.9033,1.81463,0.00229,0.0253866,0.0084622,0.0253866,0.0084622,0.0253866,0.0084622,0.0253866,0.0084622
235,2758.06,2.35942,1.118,0.00116,0.66161,0.46261,0.47138,0.14334,2.73377,1.87547,0.00215,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
236,2769.77,2.3085,1.16502,0.00111,0.59517,0.38393,0.40648,0.1395,2.82102,2.01955,0.0022,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
237,2781.39,2.34446,1.18664,0.00113,0.52824,0.41518,0.38504,0.1232,2.73698,1.97769,0.00219,0.0253272,0.0084424,0.0253272,0.0084424,0.0253272,0.0084424,0.0253272,0.0084424
238,2793.01,2.32159,1.11528,0.0011,0.59353,0.42411,0.43663,0.14391,2.67897,1.98205,0.00215,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
239,2804.61,2.33909,1.07772,0.00119,0.68775,0.42282,0.46269,0.1458,2.66704,1.99813,0.00219,0.0252876,0.0084292,0.0252876,0.0084292,0.0252876,0.0084292,0.0252876,0.0084292
240,2816.31,2.34252,1.07651,0.00115,0.51112,0.44643,0.3778,0.11774,2.89755,1.98113,0.00239,0.0252678,0.0084226,0.0252678,0.0084226,0.0252678,0.0084226,0.0252678,0.0084226
241,2827.92,2.29459,1.10941,0.00113,0.52297,0.45089,0.40306,0.12142,2.83133,1.91994,0.00229,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
242,2839.54,2.37355,1.14531,0.00113,0.61463,0.43304,0.42971,0.14515,2.86437,1.82369,0.0023,0.0252282,0.0084094,0.0252282,0.0084094,0.0252282,0.0084094,0.0252282,0.0084094
243,2851.17,2.37386,1.16942,0.00113,0.65948,0.43229,0.42797,0.14666,2.8513,1.89391,0.00229,0.0252084,0.0084028,0.0252084,0.0084028,0.0252084,0.0084028,0.0252084,0.0084028
244,2862.88,2.28731,1.05509,0.00112,0.66775,0.41071,0.42731,0.13773,2.87193,1.81455,0.00225,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
245,2874.49,2.32581,1.06932,0.00114,0.53826,0.42154,0.35474,0.10866,2.81046,2.05503,0.00226,0.0251688,0.0083896,0.0251688,0.0083896,0.0251688,0.0083896,0.0251688,0.0083896
246,2886.12,2.3443,1.00936,0.00115,0.58763,0.42411,0.39623,0.1195,2.88569,2.01935,0.00231,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
247,2897.73,2.35975,1.11927,0.00115,0.62784,0.39164,0.39219,0.13021,2.87684,1.97907,0.00225,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
248,2909.35,2.37851,1.06599,0.00117,0.60025,0.44643,0.43622,0.15006,2.86144,1.72826,0.00229,0.0251094,0.0083698,0.0251094,0.0083698,0.0251094,0.0083698,0.0251094,0.0083698
249,2921.07,2.34687,0.97862,0.00116,0.61807,0.43304,0.42418,0.1284,2.90821,1.66237,0.0023,0.0250896,0.0083632,0.0250896,0.0083632,0.0250896,0.0083632,0.0250896,0.0083632
250,2932.7,2.44792,1.05821,0.00122,0.65774,0.45089,0.46342,0.15312,2.88644,1.70257,0.00229,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
251,2944.33,2.38051,1.02704,0.00118,0.70435,0.43304,0.46112,0.1449,2.8928,1.89215,0.0023,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
252,2955.94,2.32214,1.04508,0.00113,0.66608,0.47198,0.46123,0.13274,2.90398,1.74898,0.00232,0.0250302,0.0083434,0.0250302,0.0083434,0.0250302,0.0083434,0.0250302,0.0083434
253,2967.65,2.28352,1.01564,0.00112,0.6199,0.39286,0.41925,0.12844,2.91956,1.88463,0.00233,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
254,2979.27,2.31538,0.97552,0.00116,0.65459,0.41456,0.40693,0.13507,2.84037,1.8965,0.00229,0.0249906,0.0083302,0.0249906,0.0083302,0.0249906,0.0083302,0.0249906,0.0083302
