epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
129,2596.58,2.47948,1.25109,0.00122,0.54087,0.43304,0.40173,0.1173,2.74711,2.11053,0.00218,0.0274656,0.0091552,0.0274656,0.0091552,0.0274656,0.0091552,0.0274656,0.0091552
130,2616.56,2.36425,1.21424,0.00115,0.55173,0.47768,0.41385,0.13259,2.69962,2.03296,0.00215,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
131,2636.52,2.44513,1.18279,0.00119,0.53226,0.46736,0.38949,0.10926,2.73914,1.89287,0.00218,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
132,2656.6,2.44446,1.18832,0.00119,0.59271,0.45982,0.44044,0.12975,2.81055,1.88599,0.0022,0.0274062,0.0091354,0.0274062,0.0091354,0.0274062,0.0091354,0.0274062,0.0091354
133,2676.56,2.42844,1.15108,0.00123,0.55898,0.40625,0.40208,0.11993,2.92731,2.0645,0.00234,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
134,2696.53,2.47365,1.15814,0.00122,0.59293,0.41518,0.38616,0.11253,2.79935,1.85403,0.0022,0.0273666,0.0091222,0.0273666,0.0091222,0.0273666,0.0091222,0.0273666,0.0091222
135,2716.56,2.4748,1.11175,0.00123,0.60862,0.43736,0.4282,0.1298,2.79599,1.92756,0.00218,0.0273468,0.0091156,0.0273468,0.0091156,0.0273468,0.0091156,0.0273468,0.0091156
136,2736.59,2.4763,1.1571,0.00119,0.6323,0.42857,0.44289,0.14244,2.74248,2.04784,0.00217,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
137,2756.58,2.37305,1.1228,0.00116,0.60535,0.47768,0.44132,0.1337,2.6706,1.85246,0.00207,0.0273072,0.0091024,0.0273072,0.0091024,0.0273072,0.0091024,0.0273072,0.0091024
138,2776.54,2.31143,1.14038,0.00111,0.55369,0.42411,0.40433,0.12614,2.71341,1.86404,0.00214,0.0272874,0.0090958,0.0272874,0.0090958,0.0272874,0.0090958,0.0272874,0.0090958
139,2796.5,2.4467,1.09826,0.0012,0.66143,0.4375,0.44282,0.14287,2.79067,1.85084,0.00218,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
140,2816.45,2.4638,1.13461,0.00122,0.59253,0.42411,0.41224,0.13338,2.73787,1.92738,0.00213,0.0272478,0.0090826,0.0272478,0.0090826,0.0272478,0.0090826,0.0272478,0.0090826
141,2836.43,2.39164,1.21569,0.00116,0.48247,0.36607,0.31263,0.09286,3.00223,2.16812,0.00237,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
142,2856.4,2.42376,1.17315,0.00121,0.5551,0.45118,0.38846,0.10941,2.89637,1.83226,0.0023,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
143,2876.36,2.43291,1.09704,0.00124,0.5349,0.4375,0.41026,0.13004,2.78524,1.78363,0.00229,0.0271884,0.0090628,0.0271884,0.0090628,0.0271884,0.0090628,0.0271884,0.0090628
144,2896.41,2.38529,1.19202,0.00118,0.60495,0.4375,0.43383,0.13646,2.67037,1.99273,0.00212,0.0271686,0.0090562,0.0271686,0.0090562,0.0271686,0.0090562,0.0271686,0.0090562
145,2916.35,2.35342,1.09158,0.00117,0.63537,0.41518,0.42016,0.14753,2.75717,2.10517,0.00216,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
146,2936.31,2.40435,1.16438,0.0012,0.56933,0.39732,0.36614,0.12178,2.77886,2.00279,0.00218,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
147,2956.28,2.41252,1.12614,0.00123,0.6554,0.41964,0.41558,0.12625,2.77221,2.13954,0.00216,0.0271092,0.0090364,0.0271092,0.0090364,0.0271092,0.0090364,0.0271092,0.0090364
148,2976.24,2.36521,1.13022,0.00118,0.47848,0.39286,0.35087,0.08919,3.05684,2.0869,0.00245,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
149,2996.17,2.34948,1.07386,0.00112,0.59553,0.41412,0.42172,0.12906,2.92704,2.01046,0.00231,0.0270696,0.0090232,0.0270696,0.0090232,0.0270696,0.0090232,0.0270696,0.0090232
150,3016.12,2.42982,1.15677,0.00118,0.55883,0.35714,0.37116,0.12147,2.91166,2.37444,0.00235,0.0270498,0.0090166,0.0270498,0.0090166,0.0270498,0.0090166,0.0270498,0.0090166
151,3036.11,2.3847,1.13648,0.00113,0.47284,0.375,0.37015,0.11505,2.94088,2.11525,0.00233,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
152,3056.07,2.41751,1.23348,0.00117,0.6234,0.38839,0.40834,0.12618,2.89885,1.80982,0.00231,0.0270102,0.0090034,0.0270102,0.0090034,0.0270102,0.0090034,0.0270102,0.0090034
153,3076.04,2.36956,1.09569,0.00115,0.58998,0.40179,0.42413,0.1202,2.86816,1.92495,0.0023,0.0269904,0.0089968,0.0269904,0.0089968,0.0269904,0.0089968,0.0269904,0.0089968
154,3096,2.46268,1.15063,0.00117,0.61657,0.44509,0.41946,0.12714,2.89034,2.06407,0.00223,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
155,3115.96,2.32062,1.18965,0.00115,0.5516,0.45032,0.42305,0.13317,2.62471,1.85114,0.00206,0.0269508,0.0089836,0.0269508,0.0089836,0.0269508,0.0089836,0.0269508,0.0089836
156,3135.92,2.36463,1.05371,0.00117,0.64248,0.36905,0.4157,0.13593,2.80322,2.27533,0.00221,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
157,3155.85,2.38019,1.06646,0.00116,0.63201,0.47768,0.46806,0.13972,2.72013,1.7536,0.00214,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
158,3175.83,2.34681,1.15832,0.00113,0.49656,0.42857,0.39911,0.1257,2.71731,2.04644,0.00214,0.0268914,0.0089638,0.0268914,0.0089638,0.0268914,0.0089638,0.0268914,0.0089638
159,3195.78,2.39719,1.15031,0.00118,0.56553,0.46489,0.45637,0.14711,2.70599,2.00163,0.00219,0.0268716,0.0089572,0.0268716,0.0089572,0.0268716,0.0089572,0.0268716,0.0089572
160,3215.74,2.4094,1.17059,0.00115,0.59317,0.42411,0.41106,0.13395,2.70548,1.73812,0.00217,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
161,3235.67,2.33299,1.10736,0.00114,0.57889,0.40504,0.3768,0.11241,2.96305,1.568,0.00237,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
162,3255.65,2.39313,1.07179,0.00116,0.63888,0.4581,0.4616,0.152,2.57532,1.96357,0.00202,0.0268122,0.0089374,0.0268122,0.0089374,0.0268122,0.0089374,0.0268122,0.0089374
163,3275.67,2.35039,1.08851,0.00118,0.57588,0.46429,0.42585,0.12716,2.90512,2.0345,0.00229,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
164,3295.63,2.36788,1.11286,0.00117,0.5859,0.41964,0.40999,0.13596,2.82207,2.33391,0.00227,0.0267726,0.0089242,0.0267726,0.0089242,0.0267726,0.0089242,0.0267726,0.0089242
165,3315.57,2.29056,1.05973,0.00109,0.56718,0.47321,0.42005,0.13271,2.99695,1.65008,0.00237,0.0267528,0.0089176,0.0267528,0.0089176,0.0267528,0.0089176,0.0267528,0.0089176
166,3335.52,2.39852,1.10842,0.00113,0.56774,0.4515,0.40972,0.12428,2.79862,1.90245,0.00222,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
167,3355.46,2.4289,1.10161,0.00121,0.60406,0.42908,0.39305,0.12835,2.7879,2.02007,0.00219,0.0267132,0.0089044,0.0267132,0.0089044,0.0267132,0.0089044,0.0267132,0.0089044
168,3375.41,2.33957,1.12722,0.00112,0.5883,0.45294,0.43256,0.13846,2.93798,1.91665,0.00232,0.0266934,0.0088978,0.0266934,0.0088978,0.0266934,0.0088978,0.0266934,0.0088978
169,3395.35,2.36837,1.16887,0.00119,0.64034,0.36562,0.37367,0.11436,2.7719,2.21403,0.00228,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
170,3415.28,2.41921,1.07075,0.0012,0.50495,0.38393,0.37034,0.1207,2.72299,2.30031,0.0022,0.0266538,0.0088846,0.0266538,0.0088846,0.0266538,0.0088846,0.0266538,0.0088846
171,3435.22,2.35277,1.0297,0.00117,0.68317,0.4375,0.46932,0.15648,2.73884,1.80773,0.00217,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
172,3455.19,2.32474,1.06241,0.00111,0.63485,0.38393,0.42125,0.14721,2.7202,1.97172,0.00213,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
173,3475.14,2.3719,1.06765,0.00113,0.57063,0.45684,0.44117,0.15058,2.78284,1.93722,0.00214,0.0265944,0.0088648,0.0265944,0.0088648,0.0265944,0.0088648,0.0265944,0.0088648
174,3495.1,2.38404,1.019,0.00113,0.53834,0.41127,0.38704,0.13184,2.86971,2.28089,0.00218,0.0265746,0.0088582,0.0265746,0.0088582,0.0265746,0.0088582,0.0265746,0.0088582
175,3515.05,2.32493,1.0319,0.00114,0.65247,0.47768,0.47403,0.16263,2.68736,1.88608,0.00209,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
176,3535.04,2.34358,1.0671,0.00116,0.65179,0.46796,0.48625,0.1498,2.82747,1.76364,0.00222,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
177,3554.99,2.3939,1.01439,0.00115,0.60713,0.43304,0.42473,0.13355,2.91294,1.52453,0.00239,0.0265152,0.0088384,0.0265152,0.0088384,0.0265152,0.0088384,0.0265152,0.0088384
178,3574.97,2.32598,1.09981,0.0011,0.64802,0.45536,0.47317,0.142,2.84795,1.98933,0.00224,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
179,3594.92,2.29078,1.00964,0.00114,0.63629,0.43736,0.41432,0.11262,3.09353,1.91762,0.00251,0.0264756,0.0088252,0.0264756,0.0088252,0.0264756,0.0088252,0.0264756,0.0088252
180,3614.87,2.29191,0.98472,0.00113,0.55188,0.42857,0.41753,0.13669,2.90405,2.0062,0.00231,0.0264558,0.0088186,0.0264558,0.0088186,0.0264558,0.0088186,0.0264558,0.0088186
181,3634.81,2.28764,1.09581,0.00115,0.6429,0.4375,0.42236,0.13463,2.85342,1.84469,0.0023,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
182,3654.77,2.25942,1.05365,0.00112,0.6303,0.375,0.38736,0.12601,2.98806,1.87914,0.00239,0.0264162,0.0088054,0.0264162,0.0088054,0.0264162,0.0088054,0.0264162,0.0088054
183,3674.72,2.31567,1.08841,0.00109,0.54335,0.4462,0.44355,0.14875,2.83801,1.94238,0.00229,0.0263964,0.0087988,0.0263964,0.0087988,0.0263964,0.0087988,0.0263964,0.0087988
184,3694.66,2.37478,1.00657,0.00115,0.49912,0.39732,0.41719,0.13885,2.79285,2.03328,0.00221,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
185,3714.61,2.28326,1.09738,0.00114,0.54918,0.40787,0.40308,0.13666,2.99557,1.87602,0.00237,0.0263568,0.0087856,0.0263568,0.0087856,0.0263568,0.0087856,0.0263568,0.0087856
186,3734.54,2.3525,1.07362,0.00115,0.61035,0.3986,0.40288,0.12115,3.04388,1.74351,0.00247,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
187,3754.47,2.27831,1.09634,0.00107,0.61228,0.41964,0.42571,0.12388,3.00025,1.98248,0.00238,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
188,3774.42,2.23912,1.02142,0.0011,0.59636,0.40234,0.39407,0.12117,3.0122,1.88616,0.00237,0.0262974,0.0087658,0.0262974,0.0087658,0.0262974,0.0087658,0.0262974,0.0087658
189,3794.38,2.29997,0.99672,0.00107,0.59978,0.46164,0.44641,0.14404,2.94351,1.86176,0.0023,0.0262776,0.0087592,0.0262776,0.0087592,0.0262776,0.0087592,0.0262776,0.0087592
190,3814.32,2.25761,1.02538,0.0011,0.61665,0.47321,0.45493,0.14144,2.93862,1.91443,0.00234,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
191,3834.29,2.23873,1.05877,0.0011,0.64308,0.41023,0.42937,0.13794,2.82952,1.84856,0.00224,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
192,3854.24,2.27029,1.05928,0.00109,0.61595,0.44643,0.45429,0.14897,2.6941,2.07264,0.00218,0.0262182,0.0087394,0.0262182,0.0087394,0.0262182,0.0087394,0.0262182,0.0087394
193,3874.19,2.20147,1.02923,0.00105,0.61064,0.44196,0.4186,0.13454,2.81734,1.68607,0.00229,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
194,3894.12,2.2884,1.05037,0.00112,0.61549,0.39286,0.39237,0.12341,2.95947,2.04827,0.00235,0.0261786,0.0087262,0.0261786,0.0087262,0.0261786,0.0087262,0.0261786,0.0087262
195,3914.06,2.26338,0.97824,0.00113,0.58469,0.39732,0.33969,0.10584,2.94992,1.96139,0.00238,0.0261588,0.0087196,0.0261588,0.0087196,0.0261588,0.0087196,0.0261588,0.0087196
196,3934,2.234,0.97772,0.00106,0.60413,0.38393,0.34173,0.10716,2.89795,1.99099,0.00232,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
197,3953.94,2.24389,1.09236,0.00108,0.62093,0.43304,0.4028,0.12291,2.87795,1.69976,0.00231,0.0261192,0.0087064,0.0261192,0.0087064,0.0261192,0.0087064,0.0261192,0.0087064
198,3973.88,2.28071,1.06038,0.0011,0.58891,0.46686,0.44104,0.14053,2.74255,1.72534,0.00219,0.0260994,0.0086998,0.0260994,0.0086998,0.0260994,0.0086998,0.0260994,0.0086998
199,3993.81,2.25424,1.05504,0.00108,0.50703,0.41964,0.36375,0.11926,2.88707,1.77588,0.00243,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
200,4013.75,2.21019,1.0352,0.00107,0.63681,0.43834,0.43022,0.15469,2.76853,2.01492,0.00223,0.0260598,0.0086866,0.0260598,0.0086866,0.0260598,0.0086866,0.0260598,0.0086866
201,4033.7,2.26423,1.0066,0.00108,0.6225,0.43304,0.4078,0.13098,2.68491,2.06902,0.00216,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
202,4053.65,2.30753,0.99926,0.00115,0.56556,0.44643,0.35739,0.10526,2.91492,1.84544,0.00243,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
203,4073.58,2.22958,0.89058,0.0011,0.57614,0.41265,0.39499,0.13438,2.748,1.89219,0.00222,0.0260004,0.0086668,0.0260004,0.0086668,0.0260004,0.0086668,0.0260004,0.0086668
204,4093.53,2.28833,0.98629,0.00108,0.6395,0.43304,0.40273,0.12486,2.86789,1.91748,0.00228,0.0259806,0.0086602,0.0259806,0.0086602,0.0259806,0.0086602,0.0259806,0.0086602
205,4113.47,2.24853,0.99474,0.00109,0.56502,0.45232,0.39439,0.12164,2.87939,1.98796,0.00232,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
206,4133.4,2.23416,1.02588,0.00109,0.64458,0.44196,0.42293,0.12609,2.76603,2.00684,0.00228,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
207,4153.35,2.26208,0.99951,0.0011,0.64019,0.45982,0.44021,0.12413,2.72217,1.76121,0.00224,0.0259212,0.0086404,0.0259212,0.0086404,0.0259212,0.0086404,0.0259212,0.0086404
208,4173.29,2.25923,1.00784,0.00112,0.63485,0.45018,0.4246,0.13933,2.76461,1.95889,0.00223,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
209,4193.21,2.20975,0.98052,0.00106,0.64603,0.43304,0.42394,0.13326,2.81369,2.05044,0.00226,0.0258816,0.0086272,0.0258816,0.0086272,0.0258816,0.0086272,0.0258816,0.0086272
210,4213.17,2.18566,0.95474,0.00106,0.66927,0.48214,0.47875,0.15616,2.75132,1.91769,0.0022,0.0258618,0.0086206,0.0258618,0.0086206,0.0258618,0.0086206,0.0258618,0.0086206
211,4233.11,2.22713,0.90315,0.00107,0.6378,0.46875,0.44807,0.15326,2.8487,1.81873,0.00221,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
212,4253.02,2.22559,0.92252,0.00106,0.6045,0.46429,0.44338,0.15224,2.76843,1.95095,0.00216,0.0258222,0.0086074,0.0258222,0.0086074,0.0258222,0.0086074,0.0258222,0.0086074
213,4272.96,2.27393,1.04594,0.00108,0.68273,0.43231,0.45622,0.13784,2.94391,1.72915,0.00237,0.0258024,0.0086008,0.0258024,0.0086008,0.0258024,0.0086008,0.0258024,0.0086008
214,4292.91,2.24542,1.03707,0.00109,0.6855,0.43304,0.4058,0.1377,2.83073,1.68341,0.00228,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
215,4312.86,2.20823,1.02188,0.00106,0.6936,0.46875,0.43249,0.13349,2.80892,1.66147,0.00227,0.0257628,0.0085876,0.0257628,0.0085876,0.0257628,0.0085876,0.0257628,0.0085876
216,4332.81,2.25789,1.00739,0.0011,0.63105,0.47321,0.43574,0.13119,2.94351,1.56811,0.00234,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
217,4352.76,2.22224,0.99952,0.00105,0.62588,0.43304,0.40379,0.13119,2.90144,1.71638,0.00233,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
218,4372.73,2.26593,1.0278,0.00108,0.68081,0.45706,0.4725,0.16312,2.74206,1.83436,0.00218,0.0257034,0.0085678,0.0257034,0.0085678,0.0257034,0.0085678,0.0257034,0.0085678
219,4392.69,2.16973,0.99522,0.00104,0.62815,0.44643,0.43253,0.13708,2.84172,1.88062,0.00227,0.0256836,0.0085612,0.0256836,0.0085612,0.0256836,0.0085612,0.0256836,0.0085612
220,4412.63,2.21593,0.96997,0.00105,0.6615,0.42411,0.41131,0.13202,2.83958,1.89607,0.00225,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
221,4432.57,2.23669,0.88522,0.00107,0.68784,0.42411,0.4512,0.1571,2.84683,1.8542,0.00227,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
222,4452.5,2.19481,0.86679,0.00103,0.69436,0.44625,0.47815,0.1644,2.81735,1.73534,0.00222,0.0256242,0.0085414,0.0256242,0.0085414,0.0256242,0.0085414,0.0256242,0.0085414
223,4472.48,2.19191,0.86657,0.00106,0.61042,0.44068,0.42947,0.1269,2.99993,1.8602,0.00237,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
224,4492.45,2.20164,0.90554,0.00105,0.61095,0.44867,0.42402,0.15075,2.91891,2.10251,0.00227,0.0255846,0.0085282,0.0255846,0.0085282,0.0255846,0.0085282,0.0255846,0.0085282
225,4512.41,2.13991,0.89013,0.00105,0.60483,0.39732,0.38837,0.14216,2.86279,2.09846,0.00226,0.0255648,0.0085216,0.0255648,0.0085216,0.0255648,0.0085216,0.0255648,0.0085216
226,4532.38,2.17739,0.88324,0.00103,0.63937,0.45536,0.45123,0.14057,2.88233,1.85031,0.00228,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
227,4552.32,2.20689,0.88466,0.0011,0.68627,0.42857,0.45501,0.14488,2.91707,1.99088,0.00231,0.0255252,0.0085084,0.0255252,0.0085084,0.0255252,0.0085084,0.0255252,0.0085084
228,4572.26,2.28855,0.96571,0.0011,0.54709,0.40984,0.37278,0.11281,2.89383,1.79005,0.00244,0.0255054,0.0085018,0.0255054,0.0085018,0.0255054,0.0085018,0.0255054,0.0085018
229,4592.2,2.239,0.92704,0.00106,0.67448,0.44643,0.43813,0.13687,2.82431,1.86076,0.00227,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
230,4612.14,2.2948,0.91353,0.00108,0.58562,0.43304,0.39233,0.1351,2.8676,1.86162,0.00231,0.0254658,0.0084886,0.0254658,0.0084886,0.0254658,0.0084886,0.0254658,0.0084886
231,4632.04,2.23503,0.92106,0.00107,0.64678,0.37946,0.39084,0.11759,2.9396,2.11545,0.00233,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
232,4651.95,2.18672,0.89375,0.00105,0.5617,0.37946,0.40609,0.13692,2.88284,2.54171,0.00231,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
233,4671.86,2.35012,0.95482,0.0011,0.5796,0.41071,0.44035,0.15134,2.92391,2.27826,0.00229,0.0254064,0.0084688,0.0254064,0.0084688,0.0254064,0.0084688,0.0254064,0.0084688
234,4691.8,2.20554,0.90144,0.00107,0.63562,0.42411,0.40168,0.13098,2.91404,2.47907,0.00234,0.0253866,0.0084622,0.0253866,0.0084622,0.0253866,0.0084622,0.0253866,0.0084622
235,4711.78,2.16097,0.9028,0.00104,0.65099,0.42411,0.41073,0.13755,2.92997,2.42885,0.00232,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
236,4731.73,2.31193,1.02726,0.00108,0.63766,0.42424,0.42676,0.1382,2.933,2.01357,0.00229,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
237,4751.67,2.13752,0.95852,0.001,0.65584,0.41518,0.43068,0.13549,2.85896,1.77012,0.00227,0.0253272,0.0084424,0.0253272,0.0084424,0.0253272,0.0084424,0.0253272,0.0084424
238,4771.61,2.14679,0.92165,0.001,0.6316,0.43627,0.42352,0.133,2.8427,1.75103,0.00224,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
239,4791.54,2.18515,0.87612,0.00107,0.63196,0.43693,0.43705,0.15912,2.988,2.08963,0.00232,0.0252876,0.0084292,0.0252876,0.0084292,0.0252876,0.0084292,0.0252876,0.0084292
240,4811.5,2.17929,0.87894,0.00105,0.7173,0.45089,0.47005,0.1453,2.90956,1.7448,0.0023,0.0252678,0.0084226,0.0252678,0.0084226,0.0252678,0.0084226,0.0252678,0.0084226
241,4831.47,2.1224,0.90181,0.00101,0.7055,0.43304,0.44119,0.14564,2.91845,1.96267,0.00232,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
242,4851.43,2.22335,0.93575,0.00104,0.62144,0.47321,0.46735,0.15181,2.81147,1.89532,0.00225,0.0252282,0.0084094,0.0252282,0.0084094,0.0252282,0.0084094,0.0252282,0.0084094
243,4871.36,2.16152,0.90783,0.00098,0.68192,0.41964,0.43829,0.13372,2.92264,2.11177,0.00233,0.0252084,0.0084028,0.0252084,0.0084028,0.0252084,0.0084028,0.0252084,0.0084028
244,4891.3,2.17408,0.81451,0.00105,0.66481,0.43387,0.44535,0.1462,2.87797,2.02026,0.00226,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
245,4911.24,2.163,0.80949,0.00102,0.70745,0.45982,0.49801,0.16076,2.75466,2.23595,0.00217,0.0251688,0.0083896,0.0251688,0.0083896,0.0251688,0.0083896,0.0251688,0.0083896
246,4931.18,2.11265,0.81678,0.00099,0.65579,0.44196,0.43113,0.13486,2.88039,2.12877,0.00227,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
247,4951.14,2.17612,0.81622,0.00102,0.72426,0.45089,0.44049,0.13878,2.97421,2.00365,0.00236,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
248,4971.07,2.20622,0.88767,0.00105,0.65083,0.41071,0.4366,0.14889,3.05966,1.91631,0.00241,0.0251094,0.0083698,0.0251094,0.0083698,0.0251094,0.0083698,0.0251094,0.0083698
249,4990.99,2.15572,0.89639,0.00104,0.70129,0.44643,0.47224,0.14728,2.82044,2.33616,0.00226,0.0250896,0.0083632,0.0250896,0.0083632,0.0250896,0.0083632,0.0250896,0.0083632
250,5010.93,2.24225,0.96951,0.00108,0.75278,0.43304,0.50517,0.16749,2.80702,2.16325,0.00217,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
251,5030.92,2.16342,0.90605,0.00105,0.63093,0.41071,0.41612,0.13903,2.71101,2.08835,0.00213,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
252,5050.87,2.15599,0.90702,0.001,0.64595,0.42857,0.44715,0.15277,2.86294,2.2379,0.00225,0.0250302,0.0083434,0.0250302,0.0083434,0.0250302,0.0083434,0.0250302,0.0083434
253,5070.82,2.1206,0.92964,0.00101,0.63568,0.46875,0.47853,0.15449,2.8897,2.1019,0.00226,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
254,5090.76,2.12352,0.86235,0.00102,0.62345,0.42871,0.44346,0.15242,2.84321,2.14023,0.00224,0.0249906,0.0083302,0.0249906,0.0083302,0.0249906,0.0083302,0.0249906,0.0083302
255,5110.71,2.15855,0.82802,0.00104,0.54747,0.42411,0.41825,0.13911,2.81519,2.35337,0.0022,0.0249708,0.0083236,0.0249708,0.0083236,0.0249708,0.0083236,0.0249708,0.0083236
256,5130.66,2.13286,0.84894,0.00102,0.67441,0.41518,0.41527,0.14616,2.78812,1.96947,0.00222,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
257,5150.59,2.18066,0.88353,0.00105,0.7102,0.42857,0.47021,0.16085,2.87264,2.09957,0.00225,0.0249312,0.0083104,0.0249312,0.0083104,0.0249312,0.0083104,0.0249312,0.0083104
258,5170.54,2.16434,0.87076,0.00105,0.7242,0.45089,0.46575,0.15294,2.83068,2.15493,0.0022,0.0249114,0.0083038,0.0249114,0.0083038,0.0249114,0.0083038,0.0249114,0.0083038
259,5190.48,2.1964,0.84453,0.00102,0.68581,0.41071,0.44349,0.15734,2.79517,1.86548,0.00219,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
260,5210.41,2.10802,0.76724,0.00102,0.67022,0.44459,0.4268,0.15105,2.8599,2.13797,0.00221,0.0248718,0.0082906,0.0248718,0.0082906,0.0248718,0.0082906,0.0248718,0.0082906
261,5230.35,2.14246,0.78881,0.00103,0.6735,0.4144,0.45179,0.15873,2.9097,2.25045,0.00227,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
262,5250.28,2.1256,0.80216,0.00101,0.70278,0.44334,0.47541,0.15106,2.9985,2.17781,0.00236,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
